ob_id,asset,direction,timeframe,creation_timestamp,confirmation_timestamp,decision_timestamp,top_price,bottom_price,zone_size,zone_size_percent,entry_price,sl_price,tp_price,risk_distance,stop_distance_percent,leverage,break_type,structure_origin,walk_forward_window,training_start,training_end,training_row_count,model_id,model_hash,feature_schema_hash,prediction,threshold,ai_decision,label_available_timestamp,realized_r,first_touch_occurred,first_touch_result,holding_bars,mfe_r,mae_r,trade_executed,exit_reason,feat_ob_width_pct,feat_ob_width_atr,feat_stop_distance_pct,feat_stop_distance_atr,feat_entry_depth_in_zone,feat_mitigation_depth_pct,feat_formation_body_ratio,feat_formation_range_atr,feat_displacement_atr,feat_bars_since_formation,feat_bars_since_break,feat_pre_decision_retests,feat_price_to_entry_atr,feat_is_bos,feat_is_choch,feat_origin_swing,feat_trend_align_internal,feat_trend_align_swing,feat_premium_discount,feat_dist_nearest_pivot_atr,feat_atr_pct,feat_atr_percentile,feat_realized_vol_20,feat_vol_expansion,feat_ret_5,feat_ret_15,feat_ret_50,feat_volume_ratio,feat_direction_long
SOLUSD_15208_BEARISH_15186_15195,SOLUSD,SHORT,1h,2026-02-23T18:00:00+00:00,2026-02-24T03:00:00+00:00,2026-02-24T16:00:00+00:00,79.28,78.039,1.241,1.5902,78.34925,79.28,76.75,0.93075,1.188,29,bos,internal,SEED_JAN_MAR,2026-01-01T00:00:00+00:00,2026-03-31T23:59:59+00:00,167,INITIAL_SEED_DATASET,SEED_POPULATION,86628e48989c4ddf,0.0,0.2,TRAIN_SEED,2026-02-24T22:00:00+00:00,-1.0,True,TOUCH_HIT_SL,6,0.8564,1.0967,False,TRAIN_SEED_POPULATION,1.588602,1.220639,1.18795,0.915479,0.935536,0.153908,0.24021,1.220639,0.74753,22.0,13.0,0.0,0.226472,1.0,0.0,0.0,0.0,1.0,0.223993,0.109179,1.301452,4.5,0.497293,0.994412,1.78504,0.553489,-6.603142,1.456295,0.0
BTCUSD_15273_BULLISH_15265_15272,BTCUSD,LONG,1h,2026-02-27T01:00:00+00:00,2026-02-27T08:00:00+00:00,2026-02-27T09:00:00+00:00,67352.0,66850.0,502.0,0.7509,67226.5,66850.0,67871.93,376.5,0.56,62,choch,internal,SEED_JAN_MAR,2026-01-01T00:00:00+00:00,2026-03-31T23:59:59+00:00,167,INITIAL_SEED_DATASET,SEED_POPULATION,86628e48989c4ddf,0.0,0.2,TRAIN_SEED,2026-02-27T10:00:00+00:00,-1.0,True,TOUCH_HIT_SL,1,0.429,1.8061,False,TRAIN_SEED_POPULATION,0.745642,0.876337,0.560047,0.657253,0.945219,0.13745,0.251992,0.876337,0.439914,8.0,1.0,0.0,0.171078,0.0,1.0,0.0,0.0,1.0,0.643385,0.0,0.850863,46.0,0.430588,1.481219,-0.577416,0.073579,3.562611,0.835107,1.0
ETHUSD_15273_BULLISH_15265_15267,ETHUSD,LONG,1h,2026-02-27T01:00:00+00:00,2026-02-27T03:00:00+00:00,2026-02-27T09:00:00+00:00,2022.15,2000.45,21.7,1.0848,2016.725,2000.45,2044.62,16.275,0.807,43,choch,internal,SEED_JAN_MAR,2026-01-01T00:00:00+00:00,2026-03-31T23:59:59+00:00,167,INITIAL_SEED_DATASET,SEED_POPULATION,86628e48989c4ddf,0.0,0.2,TRAIN_SEED,2026-02-27T10:00:00+00:00,-1.0,True,TOUCH_HIT_SL,1,0.0,2.3948,False,TRAIN_SEED_POPULATION,1.080032,0.970745,0.807001,0.728059,0.403226,0.601382,0.317972,0.970745,0.858908,8.0,6.0,1.0,0.336629,0.0,1.0,0.0,0.0,1.0,0.598793,0.035788,1.11258,54.0,0.788576,1.462828,-1.618313,0.279497,6.155228,0.933823,1.0
XRPUSD_15278_BULLISH_15221_15228,XRPUSD,LONG,1h,2026-02-25T05:00:00+00:00,2026-02-25T12:00:00+00:00,2026-02-27T14:00:00+00:00,1.3696,1.3523,0.0173,1.2793,1.365275,1.3523,1.39,0.012975,0.9504,36,bos,internal,SEED_JAN_MAR,2026-01-01T00:00:00+00:00,2026-03-31T23:59:59+00:00,167,INITIAL_SEED_DATASET,SEED_POPULATION,86628e48989c4ddf,0.0,0.2,TRAIN_SEED,2026-02-27T15:00:00+00:00,-1.0,True,TOUCH_HIT_SL,1,0.025,1.0771,False,TRAIN_SEED_POPULATION,1.273276,1.039186,0.950358,0.779389,0.369942,0.757225,0.578035,1.039186,0.997138,57.0,50.0,1.0,0.394951,1.0,0.0,0.0,0.0,0.0,0.258668,0.012014,1.225263,21.0,0.558941,1.021165,-3.350405,-3.081532,-2.908389,1.647356,1.0
BTCUSD_15280_BULLISH_15221_15230,BTCUSD,LONG,1h,2026-02-25T05:00:00+00:00,2026-02-25T14:00:00+00:00,2026-02-27T16:00:00+00:00,65487.0,64726.0,761.0,1.1757,65296.75,64726.0,66275.18,570.75,0.8741,40,bos,internal,SEED_JAN_MAR,2026-01-01T00:00:00+00:00,2026-03-31T23:59:59+00:00,167,INITIAL_SEED_DATASET,SEED_POPULATION,86628e48989c4ddf,0.0,0.2,TRAIN_SEED,2026-02-28T06:00:00+00:00,-1.0,True,TOUCH_HIT_SL,14,1.2357,4.0416,False,TRAIN_SEED_POPULATION,1.162622,1.321529,0.874086,0.991147,0.958607,0.062418,0.764126,1.321529,1.265091,59.0,50.0,0.0,0.27568,1.0,0.0,0.0,0.0,0.0,0.394732,0.012156,0.879755,52.0,0.469821,1.151345,-0.977285,-2.773941,-2.2235,1.549452,1.0
XRPUSD_15280_BULLISH_15216_15217,XRPUSD,LONG,1h,2026-02-25T00:00:00+00:00,2026-02-25T01:00:00+00:00,2026-02-27T16:00:00+00:00,1.3514,1.3404,0.011,0.8207,1.34865,1.3404,1.36,0.00825,0.6117,57,choch,internal,SEED_JAN_MAR,2026-01-01T00:00:00+00:00,2026-03-31T23:59:59+00:00,167,INITIAL_SEED_DATASET,SEED_POPULATION,86628e48989c4ddf,0.0,0.2,TRAIN_SEED,2026-02-27T17:00:00+00:00,-1.0,True,TOUCH_HIT_SL,1,1.2182,1.3636,False,TRAIN_SEED_POPULATION,0.814754,0.662382,0.611723,0.496787,0.881818,0.4,0.109091,0.662382,2.384576,64.0,63.0,1.0,0.087314,0.0,1.0,0.0,0.0,0.0,0.211337,0.126455,1.230037,16.5,0.470476,0.650339,-2.294109,-3.900633,-5.949147,1.605526,1.0
BTCUSD_15389_BEARISH_15385_15387,BTCUSD,SHORT,1h,2026-03-04T01:00:00+00:00,2026-03-04T03:00:00+00:00,2026-03-04T05:00:00+00:00,68891.5,67928.5,963.0,1.4177,68169.25,68891.5,66931.11,722.25,1.0595,33,bos,internal,SEED_JAN_MAR,2026-01-01T00:00:00+00:00,2026-03-31T23:59:59+00:00,167,INITIAL_SEED_DATASET,SEED_POPULATION,86628e48989c4ddf,0.0,0.2,TRAIN_SEED,2026-03-04T07:00:00+00:00,-1.0,True,TOUCH_HIT_SL,2,0.2163,2.0668,False,TRAIN_SEED_POPULATION,1.412427,1.50104,1.059495,1.12578,0.738318,0.449117,0.330737,1.50104,0.907171,4.0,2.0,1.0,0.017536,1.0,0.0,0.0,0.0,0.0,0.730439,0.010132,0.940966,98.5,0.574389,1.106686,0.15939,2.456196,2.078842,0.644974,0.0
BTCUSD_15392_BEARISH_14835_14840,BTCUSD,SHORT,1h,2026-02-09T03:00:00+00:00,2026-02-09T08:00:00+00:00,2026-03-04T08:00:00+00:00,71429.0,70582.5,846.5,1.1993,70794.125,71429.0,69705.77,634.875,0.8968,39,choch,internal,SEED_JAN_MAR,2026-01-01T00:00:00+00:00,2026-03-31T23:59:59+00:00,167,INITIAL_SEED_DATASET,SEED_POPULATION,86628e48989c4ddf,0.0,0.2,TRAIN_SEED,2026-03-04T09:00:00+00:00,-1.0,True,TOUCH_HIT_SL,1,0.1372,1.7143,False,TRAIN_SEED_POPULATION,1.192228,1.297906,0.896791,0.97343,0.505021,0.712936,0.798582,1.297906,0.860927,557.0,552.0,9.0,0.31796,0.0,1.0,0.0,0.0,0.0,0.977489,0.085096,0.918578,100.0,0.779279,3.178452,4.865044,3.973612,7.280571,0.881379,0.0
BTCUSD_15417_BEARISH_15409_15415,BTCUSD,SHORT,1h,2026-03-05T01:00:00+00:00,2026-03-05T07:00:00+00:00,2026-03-05T09:00:00+00:00,73300.0,72376.0,924.0,1.2767,72607.0,73300.0,71419.0,693.0,0.9545,36,choch,internal,SEED_JAN_MAR,2026-01-01T00:00:00+00:00,2026-03-31T23:59:59+00:00,167,INITIAL_SEED_DATASET,SEED_POPULATION,86628e48989c4ddf,0.0,0.2,TRAIN_SEED,2026-03-05T10:00:00+00:00,-1.0,True,TOUCH_HIT_SL,1,0.1739,1.3355,False,TRAIN_SEED_POPULATION,1.273253,1.390152,0.954453,1.042614,0.790043,0.504329,0.23539,1.390152,0.746229,8.0,2.0,0.0,0.055666,0.0,1.0,0.0,1.0,0.0,0.837493,0.084252,0.915909,93.5,0.682717,0.84703,-0.303609,-1.477097,6.48335,0.768863,0.0
XRPUSD_15425_BULLISH_15396_15399,XRPUSD,LONG,1h,2026-03-04T12:00:00+00:00,2026-03-04T15:00:00+00:00,2026-03-05T17:00:00+00:00,1.4,1.3823,0.0177,1.2805,1.395575,1.3823,1.42,0.013275,0.9512,36,bos,internal,SEED_JAN_MAR,2026-01-01T00:00:00+00:00,2026-03-31T23:59:59+00:00,167,INITIAL_SEED_DATASET,SEED_POPULATION,86628e48989c4ddf,0.0,0.2,TRAIN_SEED,2026-03-05T19:00:00+00:00,1.8399,True,TOUCH_HIT_TP,2,2.0659,0.0,False,TRAIN_SEED_POPULATION,1.264737,1.017182,0.951221,0.762887,0.971751,0.265537,0.299435,1.017182,2.833169,29.0,26.0,1.0,0.225562,1.0,0.0,0.0,0.0,1.0,0.477044,0.005747,1.243373,96.5,0.747347,1.183839,-2.8125,-1.415892,2.610162,1.034246,1.0
BTCUSD_15439_BEARISH_15429_15436,BTCUSD,SHORT,1h,2026-03-05T21:00:00+00:00,2026-03-06T04:00:00+00:00,2026-03-06T07:00:00+00:00,71538.0,70993.0,545.0,0.7677,71129.25,71538.0,70428.54,408.75,0.5747,60,bos,internal,SEED_JAN_MAR,2026-01-01T00:00:00+00:00,2026-03-31T23:59:59+00:00,167,INITIAL_SEED_DATASET,SEED_POPULATION,86628e48989c4ddf,0.0,0.2,TRAIN_SEED,2026-03-06T09:00:00+00:00,1.7143,True,TOUCH_HIT_TP,2,2.1156,0.0,False,TRAIN_SEED_POPULATION,0.767244,0.820063,0.574658,0.615047,0.925688,0.320183,0.184404,0.820063,0.702696,10.0,3.0,0.0,0.144075,1.0,0.0,0.0,1.0,0.0,0.658494,0.085768,0.935591,83.5,0.476966,1.094671,-0.259764,-0.338129,4.184481,0.880949,0.0
ETHUSD_15452_BULLISH_15387_15391,ETHUSD,LONG,1h,2026-03-04T03:00:00+00:00,2026-03-04T07:00:00+00:00,2026-03-06T20:00:00+00:00,1979.8,1944.0,35.8,1.8416,1970.85,1944.0,2016.88,26.85,1.3624,25,choch,internal,SEED_JAN_MAR,2026-01-01T00:00:00+00:00,2026-03-31T23:59:59+00:00,167,INITIAL_SEED_DATASET,SEED_POPULATION,86628e48989c4ddf,0.0,0.2,TRAIN_SEED,2026-03-08T02:00:00+00:00,-1.0,True,TOUCH_HIT_SL,30,0.933,1.3482,False,TRAIN_SEED_POPULATION,1.810092,1.413089,1.362356,1.059817,0.944134,0.691341,0.515363,1.413089,1.044028,65.0,61.0,6.0,0.274329,0.0,1.0,0.0,1.0,0.0,0.188142,0.053287,1.280947,76.0,0.600722,0.759831,0.053117,-4.366327,-8.538926,1.116857,1.0
BTCUSD_15454_BULLISH_15387_15391,BTCUSD,LONG,1h,2026-03-04T03:00:00+00:00,2026-03-04T07:00:00+00:00,2026-03-06T22:00:00+00:00,68367.5,67366.5,1001.0,1.4859,68117.25,67366.5,69404.25,750.75,1.1021,31,choch,internal,SEED_JAN_MAR,2026-01-01T00:00:00+00:00,2026-03-31T23:59:59+00:00,167,INITIAL_SEED_DATASET,SEED_POPULATION,86628e48989c4ddf,0.0,0.2,TRAIN_SEED,2026-03-07T19:00:00+00:00,-1.0,True,TOUCH_HIT_SL,21,0.5498,1.666,False,TRAIN_SEED_POPULATION,1.465732,1.517842,1.102144,1.138381,0.926074,0.648352,0.581419,1.517842,1.503437,67.0,63.0,8.0,0.267252,0.0,1.0,0.0,1.0,0.0,0.272122,0.005307,0.965669,73.0,0.44363,0.326768,0.524751,-3.857335,-6.421622,0.690929,1.0
XRPUSD_15480_BULLISH_15387_15391,XRPUSD,LONG,1h,2026-03-04T03:00:00+00:00,2026-03-04T07:00:00+00:00,2026-03-08T00:00:00+00:00,1.3618,1.3444,0.0174,1.2943,1.35745,1.3444,1.38,0.01305,0.9614,36,bos,internal,SEED_JAN_MAR,2026-01-01T00:00:00+00:00,2026-03-31T23:59:59+00:00,167,INITIAL_SEED_DATASET,SEED_POPULATION,86628e48989c4ddf,0.0,0.2,TRAIN_SEED,2026-03-08T02:00:00+00:00,-1.0,True,TOUCH_HIT_SL,2,0.0,1.023,False,TRAIN_SEED_POPULATION,1.284797,1.12955,0.961361,0.847162,0.568966,0.971264,0.448276,1.12955,1.006208,93.0,89.0,25.0,0.204487,1.0,0.0,0.0,1.0,0.0,0.077344,0.064917,1.137441,0.5,0.261614,0.415467,0.333383,-0.769343,-3.635976,0.507921,1.0
BTCUSD_15487_BEARISH_15480_15482,BTCUSD,SHORT,1h,2026-03-08T00:00:00+00:00,2026-03-08T02:00:00+00:00,2026-03-08T07:00:00+00:00,67466.0,67148.5,317.5,0.4728,67148.5,67466.0,66604.21,317.5,0.4728,74,bos,internal,SEED_JAN_MAR,2026-01-01T00:00:00+00:00,2026-03-31T23:59:59+00:00,167,INITIAL_SEED_DATASET,SEED_POPULATION,86628e48989c4ddf,0.0,0.2,TRAIN_SEED,2026-03-08T08:00:00+00:00,-1.0,True,TOUCH_HIT_SL,1,0.0677,1.2677,False,TRAIN_SEED_POPULATION,0.471884,0.519615,0.472833,0.519615,0.574803,0.88189,0.225197,0.519615,0.603081,7.0,5.0,2.0,0.220939,1.0,0.0,0.0,0.0,1.0,0.102015,0.012274,0.908141,31.5,0.33856,0.48852,0.575499,-0.709079,-4.430919,1.079388,0.0
SOLUSD_15487_BEARISH_15480_15484,SOLUSD,SHORT,1h,2026-03-08T00:00:00+00:00,2026-03-08T04:00:00+00:00,2026-03-08T07:00:00+00:00,83.482,82.901,0.581,0.7008,83.04625,83.482,82.3,0.43575,0.5247,66,bos,internal,SEED_JAN_MAR,2026-01-01T00:00:00+00:00,2026-03-31T23:59:59+00:00,167,INITIAL_SEED_DATASET,SEED_POPULATION,86628e48989c4ddf,0.0,0.2,TRAIN_SEED,2026-03-08T10:00:00+00:00,-1.0,True,TOUCH_HIT_SL,3,1.2306,2.4481,False,TRAIN_SEED_POPULATION,0.700498,0.538299,0.524708,0.403724,0.931153,0.311532,0.277108,0.538299,0.349292,7.0,3.0,0.0,0.097515,1.0,0.0,0.0,0.0,1.0,0.098985,0.017604,1.301317,13.0,0.428768,0.64948,0.690769,-0.765724,-5.635197,1.301505,0.0
XRPUSD_15487_BULLISH_15374_15399,XRPUSD,LONG,1h,2026-03-03T14:00:00+00:00,2026-03-04T15:00:00+00:00,2026-03-08T07:00:00+00:00,1.3624,1.3363,0.0261,1.9532,1.355875,1.3363,1.39,0.019575,1.4437,24,choch,internal,SEED_JAN_MAR,2026-01-01T00:00:00+00:00,2026-03-31T23:59:59+00:00,167,INITIAL_SEED_DATASET,SEED_POPULATION,86628e48989c4ddf,0.0,0.2,TRAIN_SEED,2026-03-08T22:00:00+00:00,-1.0,True,TOUCH_HIT_SL,15,0.7471,1.7918,False,TRAIN_SEED_POPULATION,1.919965,1.717949,1.443717,1.288462,0.885057,0.835249,0.05364,1.717949,3.245016,113.0,88.0,36.0,0.232022,0.0,1.0,0.0,1.0,0.0,0.14264,0.013164,1.117591,0.5,0.35891,0.750369,0.935551,-0.044118,-2.740216,1.39107,1.0
BTCUSD_15490_BEARISH_15467_15475,BTCUSD,SHORT,1h,2026-03-07T11:00:00+00:00,2026-03-07T19:00:00+00:00,2026-03-08T10:00:00+00:00,68210.5,67816.0,394.5,0.5817,67816.0,68210.5,67139.71,394.5,0.5817,60,bos,internal,SEED_JAN_MAR,2026-01-01T00:00:00+00:00,2026-03-31T23:59:59+00:00,167,INITIAL_SEED_DATASET,SEED_POPULATION,86628e48989c4ddf,0.0,0.2,TRAIN_SEED,2026-03-08T12:00:00+00:00,1.7143,True,TOUCH_HIT_TP,2,2.4284,0.1534,False,TRAIN_SEED_POPULATION,0.581143,0.648031,0.581721,0.648031,0.828897,0.912548,0.315589,0.648031,0.799977,23.0,15.0,1.0,0.11088,1.0,0.0,0.0,0.0,1.0,0.181818,0.002464,0.896782,26.5,0.35934,0.83858,1.135255,1.243102,-4.061082,1.262222,0.0
XRPUSD_15490_BEARISH_15467_15471,XRPUSD,SHORT,1h,2026-03-07T11:00:00+00:00,2026-03-07T15:00:00+00:00,2026-03-08T10:00:00+00:00,1.3727,1.3646,0.0081,0.5936,1.3646,1.3727,1.35,0.0081,0.5936,58,bos,internal,SEED_JAN_MAR,2026-01-01T00:00:00+00:00,2026-03-31T23:59:59+00:00,167,INITIAL_SEED_DATASET,SEED_POPULATION,86628e48989c4ddf,0.0,0.2,TRAIN_SEED,2026-03-08T12:00:00+00:00,1.8025,True,TOUCH_HIT_TP,2,2.5926,0.3333,False,TRAIN_SEED_POPULATION,0.592408,0.536223,0.593581,0.536223,0.666667,0.728395,0.493827,0.536223,0.430303,23.0,19.0,1.0,0.178741,1.0,0.0,0.0,0.0,1.0,0.20258,0.00662,1.104779,0.5,0.368033,0.662004,1.06438,1.296488,-2.593147,1.477822,0.0
ETHUSD_15491_BULLISH_15344_15351,ETHUSD,LONG,1h,2026-03-02T08:00:00+00:00,2026-03-02T15:00:00+00:00,2026-03-08T11:00:00+00:00,1950.6,1918.4,32.2,1.6785,1942.55,1918.4,1983.95,24.15,1.2432,28,bos,internal,SEED_JAN_MAR,2026-01-01T00:00:00+00:00,2026-03-31T23:59:59+00:00,167,INITIAL_SEED_DATASET,SEED_POPULATION,86628e48989c4ddf,0.0,0.2,TRAIN_SEED,2026-03-08T22:00:00+00:00,-1.0,True,TOUCH_HIT_SL,11,1.1615,1.4099,False,TRAIN_SEED_POPULATION,1.650774,1.388119,1.243211,1.041089,1.0,0.746894,0.234472,1.388119,2.933586,147.0,140.0,16.0,0.34703,1.0,0.0,0.0,1.0,0.0,0.080355,0.025866,1.189217,13.5,0.529446,1.299745,0.1849,-0.763126,-5.273893,1.433925,1.0
BTCUSD_15496_BULLISH_15484_15488,BTCUSD,LONG,1h,2026-03-08T04:00:00+00:00,2026-03-08T08:00:00+00:00,2026-03-08T16:00:00+00:00,67067.0,66516.5,550.5,0.8276,66929.375,66516.5,67637.16,412.875,0.6169,56,choch,internal,SEED_JAN_MAR,2026-01-01T00:00:00+00:00,2026-03-31T23:59:59+00:00,167,INITIAL_SEED_DATASET,SEED_POPULATION,86628e48989c4ddf,0.0,0.2,TRAIN_SEED,2026-03-08T22:00:00+00:00,-1.0,True,TOUCH_HIT_SL,6,1.3772,3.2682,False,TRAIN_SEED_POPULATION,0.823646,0.908692,0.616882,0.681519,0.582198,0.543143,0.677566,0.908692,0.356544,12.0,8.0,4.0,0.15248,0.0,1.0,0.0,0.0,0.0,0.042628,0.018157,0.906408,20.0,0.347709,0.771687,-0.977088,-0.648844,-2.24793,1.252139,1.0
SOLUSD_15509_BEARISH_15467_15471,SOLUSD,SHORT,1h,2026-03-07T11:00:00+00:00,2026-03-07T15:00:00+00:00,2026-03-09T05:00:00+00:00,84.903,84.252,0.651,0.7727,84.41475,84.903,83.58,0.48825,0.5784,60,bos,internal,SEED_JAN_MAR,2026-01-01T00:00:00+00:00,2026-03-31T23:59:59+00:00,167,INITIAL_SEED_DATASET,SEED_POPULATION,86628e48989c4ddf,0.0,0.2,TRAIN_SEED,2026-03-09T06:00:00+00:00,1.7097,True,TOUCH_HIT_TP,1,2.7305,0.0,False,TRAIN_SEED_POPULATION,0.772398,0.604729,0.578394,0.453547,0.952381,0.569892,0.308756,0.604729,0.447741,42.0,38.0,1.0,0.122386,1.0,0.0,0.0,0.0,1.0,0.318992,0.045517,1.277262,11.0,0.610491,1.394315,2.370917,2.420678,-0.295742,1.072863,0.0
BTCUSD_15512_BEARISH_15490_15502,BTCUSD,SHORT,1h,2026-03-08T10:00:00+00:00,2026-03-08T22:00:00+00:00,2026-03-09T08:00:00+00:00,68176.0,67665.5,510.5,0.7544,67793.125,68176.0,67136.77,382.875,0.5648,61,choch,internal,SEED_JAN_MAR,2026-01-01T00:00:00+00:00,2026-03-31T23:59:59+00:00,167,INITIAL_SEED_DATASET,SEED_POPULATION,86628e48989c4ddf,0.0,0.2,TRAIN_SEED,2026-03-09T09:00:00+00:00,-1.0,True,TOUCH_HIT_SL,1,0.669,1.6738,False,TRAIN_SEED_POPULATION,0.753189,0.831292,0.56477,0.623469,0.778648,0.728697,0.420176,0.831292,1.165926,22.0,10.0,2.0,0.023815,0.0,1.0,0.0,0.0,0.0,0.276454,0.008142,0.906046,31.5,0.591759,0.882586,0.902155,1.124962,0.158117,1.09562,0.0
SOLUSD_15526_BULLISH_15517_15523,SOLUSD,LONG,1h,2026-03-09T13:00:00+00:00,2026-03-09T19:00:00+00:00,2026-03-09T22:00:00+00:00,85.753,83.981,1.772,2.11,85.31,83.981,87.59,1.329,1.5578,22,bos,internal,SEED_JAN_MAR,2026-01-01T00:00:00+00:00,2026-03-31T23:59:59+00:00,167,INITIAL_SEED_DATASET,SEED_POPULATION,86628e48989c4ddf,0.0,0.2,TRAIN_SEED,2026-03-10T10:00:00+00:00,1.7156,True,TOUCH_HIT_TP,12,1.7863,0.3597,False,TRAIN_SEED_POPULATION,2.067123,1.648898,1.557848,1.236673,0.98307,0.260158,0.639391,1.648898,0.697339,9.0,3.0,2.0,0.384309,1.0,0.0,0.0,1.0,1.0,0.571147,0.008375,1.253639,10.5,0.609769,0.690453,0.753391,3.091928,3.253355,0.836413,1.0
XRPUSD_15526_BULLISH_15517_15523,XRPUSD,LONG,1h,2026-03-09T13:00:00+00:00,2026-03-09T19:00:00+00:00,2026-03-09T22:00:00+00:00,1.3725,1.3536,0.0189,1.3963,1.367775,1.3536,1.39,0.014175,1.0364,33,bos,internal,SEED_JAN_MAR,2026-01-01T00:00:00+00:00,2026-03-31T23:59:59+00:00,167,INITIAL_SEED_DATASET,SEED_POPULATION,86628e48989c4ddf,0.0,0.2,TRAIN_SEED,2026-03-10T02:00:00+00:00,1.5679,True,TOUCH_HIT_TP,4,1.6949,0.5908,False,TRAIN_SEED_POPULATION,1.385834,1.276031,1.036355,0.957023,0.539683,0.566138,0.73545,1.276031,0.81693,9.0,3.0,2.0,0.268372,1.0,0.0,0.0,1.0,1.0,0.420744,0.020254,1.08605,1.0,0.520212,0.857439,0.139511,1.79891,0.694034,0.746213,1.0
BTCUSD_15531_BULLISH_15523_15530,BTCUSD,LONG,1h,2026-03-09T19:00:00+00:00,2026-03-10T02:00:00+00:00,2026-03-10T03:00:00+00:00,69499.0,68334.5,1164.5,1.7041,69207.875,68334.5,70705.09,873.375,1.262,27,bos,internal,SEED_JAN_MAR,2026-01-01T00:00:00+00:00,2026-03-31T23:59:59+00:00,167,INITIAL_SEED_DATASET,SEED_POPULATION,86628e48989c4ddf,0.0,0.2,TRAIN_SEED,2026-03-10T08:00:00+00:00,1.7143,True,TOUCH_HIT_TP,5,2.1166,0.0,False,TRAIN_SEED_POPULATION,1.678002,1.866227,1.261959,1.39967,0.913267,0.130528,0.536282,1.866227,1.588176,8.0,1.0,0.0,0.304694,1.0,0.0,0.0,1.0,1.0,0.656578,0.003205,0.899142,39.0,0.649654,1.605804,1.149258,1.858905,3.158004,0.582118,1.0
XRPUSD_15531_BULLISH_15523_15530,XRPUSD,LONG,1h,2026-03-09T19:00:00+00:00,2026-03-10T02:00:00+00:00,2026-03-10T03:00:00+00:00,1.3835,1.3557,0.0278,2.0506,1.37655,1.3557,1.41,0.02085,1.5147,23,bos,internal,SEED_JAN_MAR,2026-01-01T00:00:00+00:00,2026-03-31T23:59:59+00:00,167,INITIAL_SEED_DATASET,SEED_POPULATION,86628e48989c4ddf,0.0,0.2,TRAIN_SEED,2026-03-10T08:00:00+00:00,1.6043,True,TOUCH_HIT_TP,5,1.6667,0.1942,False,TRAIN_SEED_POPULATION,2.022554,1.880384,1.514656,1.410288,0.676259,0.330935,0.435252,1.880384,1.061944,8.0,1.0,0.0,0.138661,1.0,0.0,0.0,1.0,1.0,0.57618,0.020292,1.075607,2.5,0.543571,1.102527,0.784573,1.49904,1.341886,0.766261,1.0
XRPUSD_15539_BULLISH_15530_15536,XRPUSD,LONG,1h,2026-03-10T02:00:00+00:00,2026-03-10T08:00:00+00:00,2026-03-10T11:00:00+00:00,1.3918,1.3693,0.0225,1.6432,1.386175,1.3693,1.42,0.016875,1.2174,28,bos,internal,SEED_JAN_MAR,2026-01-01T00:00:00+00:00,2026-03-31T23:59:59+00:00,167,INITIAL_SEED_DATASET,SEED_POPULATION,86628e48989c4ddf,0.0,0.2,TRAIN_SEED,2026-03-10T14:00:00+00:00,2.0044,True,TOUCH_HIT_TP,3,3.0415,0.3422,False,TRAIN_SEED_POPULATION,1.618472,1.525641,1.217379,1.144231,0.928889,0.16,0.697778,1.525641,0.922166,9.0,3.0,0.0,0.27292,1.0,0.0,0.0,1.0,1.0,0.706721,0.040684,1.060847,4.0,0.634499,1.145926,0.702644,1.282238,2.190532,1.282201,1.0
BTCUSD_15541_BULLISH_15531_15536,BTCUSD,LONG,1h,2026-03-10T03:00:00+00:00,2026-03-10T08:00:00+00:00,2026-03-10T13:00:00+00:00,70349.0,69347.0,1002.0,1.4449,70098.5,69347.0,71386.79,751.5,1.0721,32,bos,internal,SEED_JAN_MAR,2026-01-01T00:00:00+00:00,2026-03-31T23:59:59+00:00,167,INITIAL_SEED_DATASET,SEED_POPULATION,86628e48989c4ddf,0.0,0.2,TRAIN_SEED,2026-03-10T14:00:00+00:00,-1.0,True,TOUCH_HIT_SL,1,1.8749,1.1537,False,TRAIN_SEED_POPULATION,1.433681,1.608817,1.072063,1.206613,0.541916,0.661178,0.845309,1.608817,0.442344,10.0,5.0,1.0,0.334769,1.0,0.0,0.0,0.0,1.0,0.756804,0.027295,0.89114,34.0,0.655572,1.941178,-1.087626,1.86636,3.54611,1.192339,1.0
SOLUSD_15549_BULLISH_15528_15537,SOLUSD,LONG,1h,2026-03-10T00:00:00+00:00,2026-03-10T09:00:00+00:00,2026-03-10T21:00:00+00:00,85.963,84.832,1.131,1.3332,85.68025,84.832,87.13,0.84825,0.99,35,bos,internal,SEED_JAN_MAR,2026-01-01T00:00:00+00:00,2026-03-31T23:59:59+00:00,167,INITIAL_SEED_DATASET,SEED_POPULATION,86628e48989c4ddf,0.0,0.2,TRAIN_SEED,2026-03-11T09:00:00+00:00,-1.0,True,TOUCH_HIT_SL,12,1.4073,1.1533,False,TRAIN_SEED_POPULATION,1.319997,1.048105,0.990018,0.786079,0.751547,0.939876,0.566755,1.048105,0.528223,21.0,12.0,4.0,0.001622,1.0,0.0,0.0,0.0,1.0,0.636894,0.045409,1.259413,29.5,0.879335,1.094441,-3.080143,-0.789681,3.879634,0.884009,1.0
